X,Y,Original Slide label,Static Predicted Probability,Static predicted zone,LITHOLOGY,LULC11_12,LULC15_16,PANCHAYATH_CODE,PANCHAYATH_NAME,HAND,TPI,ASPEC,DRAIN_DEN,NDBI,NDVI,SPI,TRI,TWI,ELEVATION,PLANCU,PROFCU,RRELIEF,GW_IDW,LINEAMENT_DEN,ROAD_DEN,SLOPE,D_RAINFALL,SOIL_T,SOIL_DEPTH,SOIL_TEXTURE,VILLAGE_BLK
77.0381012,9.431739807,0,0.0017300525,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,7,7,2,1,4,3,4,2,7,7,6,3,1,2,6,6,1,1,Very deep,Clay,63
77.03500366,9.431759834,0,0.0011760523,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,4,10,2,2,4,4,2,3,7,8,6,3,1,3,7,2,1,1,Very deep,Clay,63
77.03179932,9.431770325,0,0.006674486,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,5,6,2,1,5,4,3,2,8,5,5,3,1,3,7,5,1,1,Very deep,Clay,63
77.02870178,9.431790352,0,0.0013817212,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,2,4,2,4,3,5,2,3,8,6,8,3,1,4,7,1,1,1,Very deep,Clay,63
77.02549744,9.431810379,0,0.0011782955,very low,Charnakite,Forest Plantation,Forest Plantation,47,Kumily,2,5,5,1,3,4,3,3,1,8,4,6,4,1,3,8,4,1,1,Very deep,Clay,63
77.0223999,9.431830406,0,0.0011460537,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,2,4,6,1,1,5,4,5,1,8,7,7,4,1,3,8,3,1,1,Very deep,Clay,66
77.34549713,9.432939529,0,0.0005303649,very low,Charnakite,Forest Plantation,Forest Plantation,47,Kumily,3,7,6,1,1,5,3,4,1,8,7,6,3,1,3,8,4,1,1,Very deep,Clay,66
77.3423996,9.432959557,0,0.002943364,very low,Charnakite,Grassland - Temperate / Sub Tropical,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,8,6,2,1,4,3,3,3,8,6,4,3,1,3,4,1,4,1,Very deep,Clay,63
77.32980347,9.433039665,0,0.0070116464,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,2,6,9,2,2,4,1,5,1,1,7,4,2,3,1,2,4,4,1,Very deep,Clay,65
77.3266983,9.433059692,0,0.0038590168,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,2,6,6,2,2,5,3,4,1,2,6,5,2,2,1,2,4,4,1,Very deep,Clay,65
77.32360077,9.43307972,0,0.0042160465,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,9,5,2,4,4,1,3,1,1,6,4,2,2,1,2,4,4,1,Very deep,Clay,65
77.32039642,9.433099747,0,0.003580772,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,2,4,7,2,3,3,1,2,1,2,7,8,2,2,1,2,5,4,1,Very deep,Clay,65
77.30789948,9.433190346,0,0.0016286565,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,6,6,1,3,4,3,5,2,1,4,5,3,2,1,3,4,1,1,Very deep,Clay,65
77.30470276,9.433210373,0,0.0036308565,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,3,7,6,1,2,4,2,3,1,9,8,4,3,1,2,3,2,1,1,Very deep,Clay,63
77.3015976,9.4332304,0,0.0045140246,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,3,8,7,2,2,3,1,4,1,9,4,4,3,1,3,3,1,1,1,Very deep,Clay,63
77.29850006,9.433250427,0,0.0024024702,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,3,6,9,2,2,3,3,5,1,9,4,5,3,1,3,2,4,1,1,Very deep,Clay,63
77.29530334,9.433270454,0,0.0012825478,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,2,6,9,2,2,3,2,3,1,8,6,5,3,1,2,2,2,1,1,Very deep,Clay,63
77.29219818,9.433289528,0,0.0015828507,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,2,6,7,2,2,3,2,4,1,8,6,4,3,1,3,2,3,1,1,Very deep,Clay,63
77.28910065,9.433309555,0,0.0016191964,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,3,6,7,2,2,3,3,5,1,8,5,5,3,1,3,1,2,1,1,Very deep,Clay,63
77.2858963,9.433329582,0,0.0025023394,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,2,6,9,3,2,4,3,4,1,7,6,5,3,1,3,1,3,1,1,Very deep,Clay,63
77.28279877,9.433349609,0,0.002225275,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,6,10,3,2,4,3,4,2,1,6,5,3,3,1,1,2,1,7,Deep,Loam,65
77.27960205,9.433369637,0,0.0029210711,very low,Charnakite,Barren Rocky,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,3,10,3,3,3,4,3,3,7,7,7,3,1,3,1,4,1,1,Very deep,Clay,63
77.27649689,9.433389664,0,0.0033717952,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,6,8,4,2,3,1,3,1,9,7,5,3,1,3,1,2,1,1,Very deep,Clay,63
77.27339935,9.433409691,0,0.0021677343,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,2,9,5,4,2,4,2,4,1,7,4,2,3,1,4,1,5,1,1,Very deep,Clay,63
77.27020264,9.433429718,0,0.026953006,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,2,6,9,4,2,3,1,5,1,8,4,4,3,1,2,1,3,1,1,Very deep,Clay,63
77.26709747,9.433449745,0,0.0027801674,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,2,4,5,4,1,5,4,4,3,6,3,6,3,1,3,2,4,1,1,Very deep,Clay,63
77.26399994,9.433469772,0,0.0015907261,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,2,3,5,4,1,5,4,4,2,8,5,7,3,1,4,2,6,1,1,Very deep,Clay,63
77.26080322,9.433489799,0,0.0012194256,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,5,6,4,2,4,2,2,1,7,7,5,3,1,5,3,3,1,1,Very deep,Clay,63
77.25769806,9.433509827,0,0.0019111889,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,2,4,6,4,2,5,4,2,3,7,3,5,3,1,5,3,5,1,1,Very deep,Clay,63
77.25460052,9.433529854,0,0.004842171,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,4,8,4,4,1,5,1,4,1,9,7,3,3,1,2,4,5,1,1,Very deep,Clay,63
77.25140381,9.433549881,0,0.0020409392,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,3,4,4,4,2,4,4,3,3,8,8,5,3,1,3,4,2,1,1,Very deep,Clay,63
77.24829865,9.433569908,0,0.002496647,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,6,7,3,2,3,3,3,2,9,4,5,3,1,3,5,4,1,1,Very deep,Clay,63
77.24510193,9.433589935,0,0.0031259733,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,3,8,5,3,2,4,1,3,1,8,8,4,3,1,3,4,2,1,1,Very deep,Clay,63
77.24199677,9.433609962,0,0.0009808574,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,4,4,3,1,5,4,2,3,8,3,5,3,1,5,4,4,1,1,Very deep,Clay,63
77.23889923,9.43362999,0,0.0012686296,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,5,7,8,2,2,4,2,5,1,7,8,4,2,1,3,4,2,1,1,Very deep,Clay,63
77.23570251,9.433650017,0,0.0016348548,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,4,8,2,2,3,4,3,2,6,8,7,2,1,3,4,5,1,1,Very deep,Clay,63
77.23259735,9.433670044,0,0.0011868671,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,5,3,2,2,4,4,3,4,8,7,5,2,1,4,4,2,1,1,Very deep,Clay,63
77.22949982,9.433690071,0,0.001211412,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,3,7,6,2,2,4,2,3,2,8,2,5,2,1,5,4,5,1,1,Very deep,Clay,63
77.2263031,9.433710098,0,0.0012916027,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,4,2,2,2,4,3,3,2,8,8,5,2,1,4,4,4,1,1,Very deep,Clay,63
77.05690002,9.434740067,0,0.00066234544,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,5,3,2,1,4,2,4,1,8,2,6,3,1,5,4,5,1,1,Very deep,Clay,63
77.05380249,9.434760094,0,0.0012685867,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,5,2,2,2,4,2,3,1,9,8,7,3,1,4,5,4,1,1,Very deep,Clay,63
77.05069733,9.434780121,0,0.002221289,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,2,5,5,2,1,4,3,3,2,9,8,4,3,1,3,5,5,1,1,Very deep,Clay,63
77.04750061,9.434800148,0,0.0010649636,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,2,6,10,2,2,4,3,4,2,8,7,5,3,1,5,5,2,1,1,Very deep,Clay,63
77.04440308,9.434820175,0,0.0019097605,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,7,9,2,1,4,2,5,2,9,5,4,3,1,3,5,3,1,1,Very deep,Clay,63
77.04119873,9.434829712,0,0.0009143854,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,6,2,2,1,4,2,4,1,8,2,6,3,1,3,6,3,1,1,Very deep,Clay,63
77.0381012,9.434849739,0,0.0011610542,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,3,8,2,2,4,4,3,3,8,5,6,3,1,3,6,5,1,1,Very deep,Clay,63
77.03500366,9.434869766,0,0.0023329253,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,7,5,2,4,4,2,3,1,8,3,4,3,1,3,6,5,1,1,Very deep,Clay,63
77.03179932,9.434889793,0,0.0022577,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,2,6,4,2,2,5,4,3,2,6,6,5,3,1,2,7,2,1,1,Very deep,Clay,63
77.02870178,9.434909821,0,0.0022716355,very low,Charnakite,Grassland - Temperate / Sub Tropical,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,2,7,7,2,2,4,1,5,1,8,5,4,4,1,3,7,4,1,1,Very deep,Clay,66
77.02559662,9.434929848,0,0.0009708067,very low,Charnakite,Grassland - Temperate / Sub Tropical,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,5,2,1,2,4,3,3,2,8,4,5,4,1,3,8,1,1,1,Very deep,Clay,66
77.0223999,9.434940338,0,0.0012259533,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,6,2,1,1,4,4,4,1,8,4,5,4,1,3,8,4,1,1,Very deep,Clay,66
77.01930237,9.434960365,0,0.0004460555,very low,Charnakite,Grassland - Temperate / Sub Tropical,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,3,3,5,1,1,5,4,4,2,8,6,7,3,1,3,8,1,1,1,Very deep,Clay,63
77.34549713,9.436050415,0,0.002167399,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,2,2,7,2,2,4,4,3,2,1,7,7,2,3,1,4,3,4,1,Very deep,Clay,65
77.32980347,9.436160088,0,0.0023701782,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,3,3,7,2,3,2,4,4,2,2,7,7,2,2,1,3,4,4,1,Very deep,Clay,65
77.3266983,9.436180115,0,0.0029508965,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,3,6,6,2,4,3,5,4,2,2,6,3,2,2,1,3,4,4,1,Very deep,Clay,65
77.32360077,9.436200142,0,0.0037956815,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,2,9,9,2,2,3,1,3,1,1,7,2,2,2,1,2,4,4,1,Very deep,Clay,65
77.32039642,9.436220169,0,0.001945605,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,7,3,2,2,4,2,2,2,1,8,3,2,2,1,2,3,4,1,Very deep,Clay,65
77.31099701,9.436280251,0,0.0015497915,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,9,8,2,2,5,3,3,2,1,5,2,2,2,1,1,2,3,1,Very deep,Clay,65
77.30789948,9.436300278,0,0.0008619907,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,5,8,1,2,3,3,2,2,1,9,5,3,2,1,3,3,1,7,Deep,Loam,65
77.30480194,9.436320305,0,0.0012540927,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,5,9,1,2,3,4,4,2,9,5,5,3,1,3,3,4,1,1,Very deep,Clay,63
77.3015976,9.436340332,0,0.0017939303,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,6,3,2,2,3,4,3,2,8,5,5,3,1,3,3,3,1,1,Very deep,Clay,63
77.29850006,9.436360359,0,0.00201361,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,4,5,8,2,2,3,3,4,1,9,4,6,3,1,3,2,4,1,1,Very deep,Clay,63
77.29530334,9.436380386,0,0.0036553612,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,8,3,2,2,3,3,2,2,9,5,3,3,1,3,2,3,1,1,Very deep,Clay,63
77.29219818,9.436400414,0,0.0023518228,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,5,5,2,2,4,3,3,2,9,5,6,3,1,3,2,3,1,1,Very deep,Clay,63
77.28910065,9.436420441,0,0.0013034833,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,4,5,7,2,2,3,3,5,2,8,3,5,2,1,5,1,4,1,1,Very deep,Clay,63
77.2858963,9.436440468,0,0.0023136607,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,2,6,7,3,2,4,2,3,1,7,7,5,3,1,3,1,3,1,1,Very deep,Clay,63
77.28279877,9.436459541,0,0.0024501965,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,2,7,8,3,2,4,1,4,1,7,8,3,3,1,4,1,3,1,1,Very deep,Clay,63
77.27970123,9.436490059,0,0.0012414816,very low,Charnakite,Grassland - Temperate / Sub Tropical,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,2,9,4,3,1,4,2,2,1,7,6,5,3,1,3,1,1,1,1,Very deep,Clay,63
77.27649689,9.436510086,0,0.0024844243,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,2,7,8,3,2,3,2,4,1,9,4,4,3,1,3,1,3,1,1,Very deep,Clay,63
77.27339935,9.436530113,0,0.003059214,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,7,7,4,2,3,2,3,1,9,4,4,3,1,3,1,3,1,1,Very deep,Clay,63
77.27030182,9.43655014,0,0.0015353382,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,5,5,4,4,3,2,2,1,6,4,6,3,1,2,1,3,1,1,Very deep,Clay,63
77.26709747,9.436570168,0,0.0015173979,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,2,7,3,4,1,5,2,3,1,7,2,5,3,1,3,1,3,1,1,Very deep,Clay,63
77.26399994,9.436590195,0,0.0009730913,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,7,3,4,1,5,2,2,1,8,6,5,3,1,3,2,1,1,1,Very deep,Clay,63
77.26080322,9.436610222,0,0.0015237594,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,6,3,4,1,5,3,4,1,6,6,5,3,1,3,3,3,1,1,Very deep,Clay,63
77.25769806,9.436630249,0,0.001421428,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,3,6,5,4,1,5,2,3,1,8,8,5,3,1,3,3,2,1,1,Very deep,Clay,63
77.25460052,9.436650276,0,0.0009261496,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,4,9,4,2,3,4,4,2,8,3,6,2,1,5,4,4,1,1,Very deep,Clay,63
77.25140381,9.436670303,0,0.0034687433,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,3,3,4,4,2,4,3,3,2,9,7,7,3,1,2,4,5,1,1,Very deep,Clay,63
77.24829865,9.436690331,0,0.0012389431,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,4,7,3,2,4,4,4,3,8,3,5,3,1,5,4,4,1,1,Very deep,Clay,63
77.24520111,9.436710358,0,0.0018720387,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,5,7,3,2,4,3,4,2,6,6,5,3,1,2,4,2,1,1,Very deep,Clay,63
77.24199677,9.436730385,0,0.001234297,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,2,3,3,1,5,5,3,3,7,4,7,3,1,3,4,1,1,1,Very deep,Clay,63
77.23889923,9.436750412,0,0.0020492785,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,7,10,2,2,2,2,2,1,8,8,4,2,1,3,3,4,1,1,Very deep,Clay,63
77.2358017,9.436770439,0,0.0009941851,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,3,8,8,2,2,3,2,5,1,8,5,4,2,1,4,3,3,1,1,Very deep,Clay,63
77.23259735,9.436790466,0,0.0010117384,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,2,5,3,2,2,4,3,4,1,8,4,6,2,1,4,3,4,1,1,Very deep,Clay,63
77.22949982,9.43680954,0,0.0018798547,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,6,3,2,2,4,4,3,3,8,7,4,2,1,4,3,2,1,1,Very deep,Clay,63
77.2263031,9.436829567,0,0.0011584201,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,2,5,8,2,2,3,4,4,2,8,6,5,2,1,4,4,2,1,1,Very deep,Clay,63
77.22319794,9.436849594,0,0.0014828955,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,2,2,6,2,1,4,4,4,2,8,6,7,3,1,3,4,4,1,1,Very deep,Clay,63
77.2201004,9.436869621,0,0.002458108,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,7,6,2,1,4,2,2,1,9,8,5,3,1,3,4,5,1,1,Very deep,Clay,63
77.05699921,9.437859535,0,0.0009373999,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,2,7,9,2,2,3,2,3,1,8,7,5,3,1,4,5,2,1,1,Very deep,Clay,63
77.05380249,9.437879562,0,0.0020049394,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,7,7,2,2,4,4,3,2,8,7,5,3,1,3,5,5,1,1,Very deep,Clay,63
77.05069733,9.437890053,0,0.0012223142,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,3,5,2,2,3,3,4,3,8,7,7,3,1,3,5,5,1,1,Very deep,Clay,63
77.04750061,9.43791008,0,0.002011458,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,3,8,2,1,4,4,3,3,9,7,6,3,1,2,6,5,1,1,Very deep,Clay,63
77.04440308,9.437930107,0,0.0022477114,very low,Charnakite,Grassland - Temperate / Sub Tropical,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,2,7,5,2,4,3,3,3,1,8,5,4,3,1,4,6,5,1,1,Very deep,Clay,63
77.04129791,9.437950134,0,0.0010274069,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,2,3,5,2,1,5,4,3,2,8,7,7,3,1,4,6,4,1,1,Very deep,Clay,63
77.0381012,9.437970161,0,0.00069771183,very low,Charnakite,Grassland - Temperate / Sub Tropical,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,7,3,2,1,5,4,2,2,8,5,5,3,1,3,7,4,1,1,Very deep,Clay,63
77.03500366,9.437990189,0,0.0011764455,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,3,3,2,2,5,4,2,3,8,7,7,3,1,3,7,5,1,1,Very deep,Clay,66
77.0318985,9.437999725,0,0.0013449967,very low,Charnakite,Grassland - Temperate / Sub Tropical,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,3,6,6,2,1,4,3,4,2,8,6,5,4,1,3,8,2,1,1,Very deep,Clay,66
77.02870178,9.438019753,0,0.0009804515,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,3,4,5,1,1,5,3,4,1,8,4,6,4,1,3,8,4,1,1,Very deep,Clay,66
77.02559662,9.43803978,0,0.0008014124,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,2,5,9,1,2,4,3,4,1,8,6,6,3,1,2,8,5,1,1,Very deep,Clay,66
77.0223999,9.438059807,0,0.0010235372,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,5,7,1,2,4,4,3,3,8,7,5,3,1,2,8,3,1,8,Very deep,Clay,66
77.34559631,9.439169884,0,0.001928295,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,6,6,1,2,5,3,2,1,8,7,6,2,1,3,4,2,4,1,Very deep,Clay,66
77.3266983,9.439290047,0,0.005699194,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,2,7,8,2,2,4,2,4,1,2,7,4,2,3,2,3,3,4,1,Very deep,Clay,65
77.32360077,9.439310074,0,0.0048558,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,1,7,8,2,3,3,1,4,1,2,3,5,2,3,1,3,5,4,1,Very deep,Clay,65
77.32050323,9.439330101,0,0.0007287511,very low,Charnakite,Barren Rocky,Barren Rocky,47,Kumily,1,4,8,2,5,2,3,3,1,1,4,6,2,2,1,3,3,4,1,Very deep,Clay,65
77.31729889,9.439350128,0,0.0024993098,very low,Charnakite,Barren Rocky,Barren Rocky,47,Kumily,3,4,6,2,4,3,3,4,1,1,9,8,2,2,1,2,4,4,1,Very deep,Clay,65
77.31420135,9.439370155,0,0.0016111749,very low,Charnakite,Barren Rocky,Barren Rocky,47,Kumily,1,3,7,2,3,2,4,3,1,1,8,4,2,2,1,2,2,4,1,Very deep,Clay,65
77.31109619,9.439390182,0,0.0021809018,very low,Charnakite,Barren Rocky,Barren Rocky,47,Kumily,1,4,7,2,2,4,3,2,1,1,7,6,2,2,1,1,3,4,1,Very deep,Clay,65
77.30789948,9.43941021,0,0.0007733577,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,47,Kumily,4,6,9,2,2,4,2,3,1,1,7,6,3,2,1,4,1,1,7,Deep,Loam,65
